timestamp,emilio-CO2ppm,dmitrii-CO2ppm,emilio-temp,dmitrii-temp,emilio-humidity,dmitrii-humidity
2024-08-17 09:30:00,509.6666666666667,476.6,28.752466666666667,27.3861696,64.63877333333333,67.2808836
2024-08-17 09:31:00,515.25,484.0,28.751354250000002,27.544784399999998,64.81742875,67.7648924
2024-08-17 09:32:00,523.0,492.8,28.6946104,27.709808399999996,64.76593,68.0444334
2024-08-17 09:33:00,525.3333333333334,497.0,28.6445425,27.828369199999997,64.59999075,67.8009032
2024-08-17 09:34:00,525.6,501.0,28.6038208,27.8728295,64.8861694,67.894363
2024-08-17 09:35:00,529.0,503.6666666666667,28.496119333333336,27.87483233333333,64.86409533333334,67.91229233333333
2024-08-17 09:36:00,530.5,507.0,28.371505499999998,27.6804354,64.7331235,67.9586792
2024-08-17 09:37:00,534.5,508.75,28.0617525,27.58243525,64.3203735,67.621994
2024-08-17 09:38:00,527.0,506.25,27.84746175,27.097778249999998,64.5160675,67.59872425
2024-08-17 09:39:00,,495.4,,26.3968275,,67.4015045
2024-08-17 09:40:00,502.75,486.4,27.44580566666667,25.849151799999998,64.10420733333332,67.3696898
2024-08-17 09:41:00,501.3333333333333,477.0,27.52435675,25.864105,64.44168075,67.55752575
2024-08-17 09:42:00,501.6666666666667,475.1666666666667,27.523244333333334,26.304702666666667,64.67285166666666,68.01884966666667
2024-08-17 09:43:00,506.2,482.5,27.554931599999996,26.575736833333334,65.1019288,68.11269116666666
2024-08-17 09:44:00,507.6666666666667,485.8,27.563298333333336,26.492691,65.27150466666666,67.9113772
2024-08-17 09:45:00,513.2,486.75,27.614746000000004,26.3547705,65.7153322,67.3576355
2024-08-17 09:46:00,521.0,492.3333333333333,27.706604,26.70702633333333,65.364075,67.92144766666667
2024-08-17 09:47:00,527.5,502.0,27.5877765,26.82407375,64.859009,68.210983
2024-08-17 09:48:00,524.0,505.0,27.285588666666666,26.54235833333333,64.104716,67.82531766666666
2024-08-17 09:49:00,513.75,500.3333333333333,27.0457075,26.420415000000002,63.712311,67.096456
2024-08-17 09:50:00,507.5,486.4,27.075080999999997,26.554641800000002,64.2616275,67.2348022
2024-08-17 09:51:00,501.8,480.0,27.00325,26.66893,64.520569,67.2506714
2024-08-17 09:52:00,500.0,480.0,27.079086333333333,26.689224,64.32902,67.33551
2024-08-17 09:53:00,501.75,483.0,27.148514,26.382141,64.86282325,67.311096
2024-08-17 09:54:00,505.0,483.0,27.191238,26.37146,,67.43469250000001
2024-08-17 09:55:00,504.0,480.8,26.868134,26.0216524,64.292908,67.10907
2024-08-17 09:56:00,501.25,476.8,26.940899,25.960769600000003,64.62669375,67.0507812
2024-08-17 09:57:00,502.3333333333333,477.5,27.128041666666665,26.152496,65.40171333333335,67.539978
2024-08-17 09:58:00,505.5,479.0,27.236632999999998,26.120453,65.1908875,67.544556
2024-08-17 09:59:00,507.2,478.3333333333333,27.2953798,25.983378000000002,65.01434320000001,67.17325866666667
2024-08-17 10:00:00,512.2,480.6666666666667,27.455597,26.022542666666666,65.171051,66.65496833333333
2024-08-17 10:01:00,520.6,484.8333333333333,27.5736238,26.262423166666668,65.2505492,67.410024
2024-08-17 10:02:00,521.0,491.2,26.953583,26.063308799999998,63.88855,67.2756962
2024-08-17 10:03:00,508.5,487.0,26.9368935,25.843187999999998,64.36462424999999,67.14350383333333
2024-08-17 10:04:00,507.6666666666667,481.2,27.00698866666667,25.8934784,64.88850933333333,67.2763058
2024-08-17 10:05:00,505.5,478.8333333333333,26.898842000000002,25.91083516666667,64.801788,67.57227566666667
2024-08-17 10:06:00,502.25,478.5,26.902179750000002,25.9869385,64.83955399999999,67.44918799999999
2024-08-17 10:07:00,503.0,481.5,27.087097,26.46581,65.156555,67.36450166666667
2024-08-17 10:08:00,506.3333333333333,482.5,27.124481,26.683883666666663,64.77508533333334,67.11985266666666
2024-08-17 10:09:00,507.0,480.8,26.92688,26.718597199999998,64.087423,66.58081059999999
2024-08-17 10:10:00,499.3333333333333,475.6666666666667,26.894836333333334,26.772448333333333,63.585408666666666,65.604655
2024-08-17 10:11:00,493.5,473.0,26.842766,26.601105,63.3499145,65.354919
2024-08-17 10:12:00,491.8,470.8,27.033246166666668,26.53612766666667,64.40683983333334,65.76868683333333
2024-08-17 10:13:00,494.5,469.8,26.994972,26.762923999999998,64.16626,65.722351
2024-08-17 10:14:00,494.5,472.0,27.1498485,26.892166,64.67437749999999,66.27655
2024-08-17 10:15:00,502.0,,27.167206,,65.002441,
2024-08-17 10:16:00,513.0,485.5,26.9101905,26.3687895,64.32952875000001,66.3764955
2024-08-17 10:17:00,513.0,485.75,26.865463,26.1318015,64.186096,65.92483525
2024-08-17 10:18:00,505.0,482.2,27.044373,26.106033200000002,63.442993,65.7647704
2024-08-17 10:19:00,500.25,480.0,27.114334000000003,26.3100435,63.349609599999994,65.7821655
2024-08-17 10:20:00,497.2,,27.204590000000003,,63.687743999999995,
2024-08-17 10:21:00,495.25,473.5,27.4422455,26.34676,63.743591249999994,66.109848
2024-08-17 10:22:00,496.5,474.0,27.602017666666665,26.507644833333334,63.656107666666664,66.113281
2024-08-17 10:23:00,495.0,471.2,27.753778999999998,26.6481018,63.01930733333334,65.4156494
2024-08-17 10:24:00,496.2,470.8333333333333,27.882843200000003,26.958033166666667,62.927551400000006,65.559896
2024-08-17 10:25:00,497.5,471.5,27.9789735,27.0078785,63.2637025,65.44774366666667
2024-08-17 10:26:00,505.25,473.3333333333333,28.004340749999997,27.181447333333335,63.842391750000004,65.51310216666667
2024-08-17 10:27:00,507.0,478.6,27.874832,27.1618652,63.787842,66.028137
2024-08-17 10:28:00,507.0,490.0,27.845459,26.98696133333333,64.227295,66.2175495
2024-08-17 10:29:00,515.0,494.3333333333333,27.456932000000002,26.83297466666667,63.790893499999996,66.03088383333333
2024-08-17 10:30:00,517.0,495.75,27.54238125,26.93088525,64.33753974999999,66.016388
2024-08-17 10:31:00,523.3333333333334,498.0,27.63183566666667,27.0956418,64.530945,66.2005614
2024-08-17 10:32:00,524.25,506.5,27.63717625,27.2953795,64.29748525,66.257477
2024-08-17 10:33:00,525.5,509.8,27.735977000000002,27.55373,64.16320766666666,66.04347225000001
2024-08-17 10:34:00,527.5,515.5,28.001671,27.605133000000002,64.1426085,65.5464175
2024-08-17 10:35:00,525.5,516.5,28.168564,27.9255675,63.835144,65.2900695
2024-08-17 10:36:00,525.0,513.0,28.497009499999997,28.641205,63.697815000000006,64.567566
2024-08-17 10:37:00,520.3333333333334,510.0,28.667017666666666,28.94228,63.39111333333333,64.030838
2024-08-17 10:38:00,514.0,507.0,28.921585,29.188614,63.02948000000001,64.20847566666667
2024-08-17 10:39:00,511.3333333333333,506.0,28.968760333333336,29.2900845,63.15155033333334,64.048767
2024-08-17 10:40:00,511.0,507.2,28.942947500000002,28.908767599999997,62.146759,63.571472199999995
2024-08-17 10:41:00,506.75,502.4,28.8828655,28.641204800000004,61.497879,62.6049804
2024-08-17 10:42:00,504.5,488.5,28.95229325,28.569107000000002,62.00027475,62.760161999999994
2024-08-17 10:43:00,502.5,486.25,28.7960815,28.158549999999998,60.5934145,62.0285035
2024-08-17 10:44:00,500.25,485.0,28.8428115,28.0238342,61.16828925,62.153320199999996
2024-08-17 10:45:00,497.0,478.8,28.51570166666667,28.12850975,60.617574,62.7254485
2024-08-17 10:46:00,492.6666666666667,477.0,28.533503,27.7301024,59.486388999999996,61.5289308
2024-08-17 10:47:00,490.8,474.25,28.511962999999998,27.28136075,59.6453856,62.1212005
2024-08-17 10:48:00,493.75,474.3333333333333,28.42224125,27.2654724,59.9975585,62.89520259999999
2024-08-17 10:49:00,493.3333333333333,477.2,28.51770425,27.4529266,60.4660035,63.004455400000005
2024-08-17 10:50:00,497.0,484.0,28.7319945,27.695923,61.31134,63.574219
2024-08-17 10:51:00,503.0,485.0,28.9255905,27.797394,61.975860499999996,63.519287
2024-08-17 10:52:00,506.0,,28.88286583333333,,61.76071149999999,
2024-08-17 10:53:00,504.6,,28.849487399999997,,61.450195199999996,
2024-08-17 10:54:00,502.25,483.0,28.8695145,27.978973,62.36228925,63.586426
2024-08-17 10:55:00,501.5,,28.67792125,,61.7298125,
2024-08-17 10:56:00,500.0,483.0,28.5963438,27.595787,61.771240399999996,63.469696
2024-08-17 10:57:00,500.5,,28.5090255,,61.49292,
2024-08-17 10:58:00,502.0,,28.46963875,,61.55471825,
2024-08-17 10:59:00,498.5,,28.324776,,59.970093,
2024-08-17 11:00:00,496.6,,28.3548165,,60.275268749999995,
2024-08-17 11:01:00,494.0,,28.4617614,,60.788269,
2024-08-17 11:02:00,494.0,478.5,28.5557555,27.9696275,62.128067,63.2537845
2024-08-17 11:03:00,494.2,,28.54187,,62.534484799999994,
2024-08-17 11:04:00,492.3333333333333,,28.18636566666667,,61.14603666666667,
2024-08-17 11:05:00,490.2,479.0,28.008880599999998,27.316742,60.4873658,63.537598
2024-08-17 11:06:00,494.0,479.0,27.942479666666667,27.346115,62.354024,63.60321
2024-08-17 11:07:00,496.5,478.0,27.63650875,27.127151,62.02316325,64.459229
2024-08-17 11:08:00,497.0,478.5,27.605133,26.6852185,62.67852766666667,64.0159605
2024-08-17 11:09:00,500.25,482.2,27.550837333333334,26.5968322,63.24412066666667,64.319763
2024-08-17 11:10:00,502.0,483.5,27.458267,26.688333999999998,63.677979,64.860026
2024-08-17 11:11:00,505.6666666666667,486.3333333333333,27.436905,26.713256666666666,63.981119666666665,65.07873533333334
2024-08-17 11:12:00,520.25,485.2,27.416432333333333,26.6422272,64.28782133333334,65.08300779999999
2024-08-17 11:13:00,533.3333333333334,489.6666666666667,27.383499,26.55081416666667,64.00909433333334,65.40578166666667
2024-08-17 11:14:00,516.0,490.6666666666667,27.07107575,26.448008333333334,62.2306825,64.98896266666667
2024-08-17 11:15:00,506.6666666666667,490.2,27.17432633333333,26.5332792,62.198893,64.5852658
2024-08-17 11:16:00,506.0,490.2,27.324753,26.687088199999998,62.9318235,65.1107786
2024-08-17 11:17:00,510.5,494.8333333333333,27.424889,26.7100526,63.563537499999995,65.4708862
2024-08-17 11:18:00,514.6666666666666,502.2,27.285588666666666,26.51231775,63.42773466666667,65.62347425
2024-08-17 11:19:00,508.0,499.5,27.308731,26.30336766666667,61.6897585,64.40073650000001
2024-08-17 11:20:00,506.0,490.25,27.500101666666666,26.936225999999998,61.87744133333334,64.01481625
2024-08-17 11:21:00,501.5,487.5,27.92957325,26.8948365,62.18910225,64.5896915
2024-08-17 11:22:00,500.5,488.0,28.088455500000002,27.263336199999998,62.5236515,64.70031739999999
2024-08-17 11:23:00,502.5,487.5,28.2566835,27.6086935,62.721252,64.857483
2024-08-17 11:24:00,,487.0,,27.2959136,,63.937988
2024-08-17 11:25:00,499.0,484.2,28.157215,27.534637399999998,60.287094249999996,63.0184936
2024-08-17 11:26:00,498.25,479.0,28.522822,27.825431666666663,61.10789,63.185882666666664
2024-08-17 11:27:00,501.5,480.3333333333333,28.82078175,28.126729333333333,61.682892,62.981160499999994
2024-08-17 11:28:00,506.5,485.2,29.031067,28.472976799999998,61.40708925,63.087463400000004
2024-08-17 11:29:00,511.0,488.5,29.009704749999997,28.481432666666667,60.37597675,62.81000783333334
2024-08-17 11:30:00,507.0,488.2,28.563232199999998,28.1909942,57.46154779999999,60.632324200000006
2024-08-17 11:31:00,496.8333333333333,486.5,28.653666,28.30474866666667,56.72429383333334,59.60083016666667
2024-08-17 11:32:00,490.0,481.0,28.573557500000003,28.2491175,55.83140066666667,59.036000666666666
2024-08-17 11:33:00,485.0,474.0,28.665237500000003,28.349075400000004,56.423187,59.3051146
2024-08-17 11:34:00,486.0,468.3333333333333,28.233719,27.77380633333333,56.41357419999999,59.3599955
2024-08-17 11:35:00,481.5,466.5,28.093796,27.49231325,56.685638499999996,59.46426375
2024-08-17 11:36:00,475.0,461.6666666666667,27.6585385,27.119140666666667,56.6841125,59.36228433333333
2024-08-17 11:37:00,475.0,461.0,27.697257999999998,27.049713,57.09419225,59.266663
2024-08-17 11:38:00,475.5,462.5,28.016357,27.193909,57.736969,59.680176
2024-08-17 11:39:00,476.5,462.0,27.9827116,27.223281666666665,58.173828,60.380554
2024-08-17 11:40:00,479.6666666666667,,28.101806666666665,,59.05303933333334,
2024-08-17 11:41:00,487.75,470.0,28.190593749999998,27.52902975,60.155105250000005,61.38114925
2024-08-17 11:42:00,491.5,472.6666666666667,28.33278675,27.6456325,60.7284545,62.243652166666664
2024-08-17 11:43:00,492.6,476.0,28.432922400000002,27.76535,60.893859799999994,62.289429
2024-08-17 11:44:00,494.6666666666667,475.0,28.488998666666664,27.717285,61.16180433333333,62.184143
2024-08-17 11:45:00,497.6666666666667,473.8,28.666127333333332,27.975235200000004,60.77219633333333,62.18688959999999
2024-08-17 11:46:00,494.4,477.5,28.638534399999998,28.022588,59.57489,62.00408916666667
2024-08-17 11:47:00,489.5,474.0,28.7573625,28.196602,59.1583255,61.84539775
2024-08-17 11:48:00,492.2,473.5,28.861236400000003,28.25668333333333,60.110778800000006,62.379201333333334
2024-08-17 11:49:00,502.0,481.0,28.846817,28.356374333333335,61.654663,63.10882566666667
2024-08-17 11:50:00,510.0,500.2,28.7400055,28.137054799999998,61.8385315,63.107605
2024-08-17 11:51:00,513.0,494.6666666666667,28.4131622,28.068873166666666,57.666321,60.66970816666667
2024-08-17 11:52:00,501.25,487.5,28.114268,27.9475975,57.30895966666666,59.95101925
2024-08-17 11:53:00,488.75,477.4,27.44224525,27.136764399999997,57.4367525,59.8275758
2024-08-17 11:54:00,484.0,471.0,27.458267,27.1720124,57.365417,59.7833252
2024-08-17 11:55:00,481.25,467.2,27.536373,27.317809999999998,57.56988525,59.941101200000006
2024-08-17 11:56:00,480.5,468.0,27.7025985,27.27935775,57.874298,59.91134625
2024-08-17 11:57:00,480.0,468.0,27.642517,27.216338999999998,57.418823,59.629211399999996
2024-08-17 11:58:00,478.5,467.0,27.888851499999998,27.306060666666667,57.96966575,59.90956633333334
2024-08-17 11:59:00,477.6,463.6666666666667,27.831573600000002,27.4600475,58.3108522,59.87218216666667
2024-08-17 12:00:00,474.5,463.6,27.6825715,27.280426,58.314514,59.85504160000001
2024-08-17 12:01:00,,465.5,,27.020784833333334,,60.2078755
2024-08-17 12:02:00,477.5,467.0,27.381719,27.000579800000004,57.415263,59.7018432
2024-08-17 12:03:00,477.2,461.2,27.196044999999998,26.8980406,57.4594118,59.655151599999996
2024-08-17 12:04:00,476.3333333333333,455.75,27.2419735,26.958923249999998,57.2380065,59.5840455
2024-08-17 12:05:00,474.5,,27.25732825,,58.301162500000004,
2024-08-17 12:06:00,474.8333333333333,461.0,27.305615666666668,26.905518,58.84857183333333,60.502625
2024-08-17 12:07:00,477.4,,27.286300800000003,,58.6691282,
2024-08-17 12:08:00,480.0,463.0,27.367477400000002,27.225952,58.8098146,60.705566
2024-08-17 12:09:00,484.5,464.0,27.434234500000002,27.249985,59.363556,61.224365
2024-08-17 12:10:00,488.0,467.0,27.447586,27.3741535,59.892273,61.476898
2024-08-17 12:11:00,,472.5,,27.444916,,61.573792
2024-08-17 12:12:00,493.0,,27.546387,,60.055542,
2024-08-17 12:13:00,,,,,,
2024-08-17 12:14:00,,488.0,,27.650528,,61.773682
2024-08-17 12:15:00,508.0,490.3333333333333,27.823206666666664,27.836557999999997,60.57230633333333,61.861674
2024-08-17 12:16:00,507.0,500.5,27.805405,27.760009500000002,59.19342,61.5653995
2024-08-17 12:17:00,504.0,,28.072433500000002,,59.559631499999995,
2024-08-17 12:18:00,502.75,,28.26202425,,59.41009525,
2024-08-17 12:19:00,498.3333333333333,,28.4462736,,59.680175999999996,
2024-08-17 12:20:00,496.0,,28.545074,,59.828186,
2024-08-17 12:21:00,498.6666666666667,,28.545074666666665,,61.050924,
2024-08-17 12:22:00,502.6,490.0,28.495407,28.22464,61.37298560000001,61.627197
2024-08-17 12:23:00,502.1666666666667,487.5,28.365720333333332,28.12183383333333,59.13747166666667,60.665639
2024-08-17 12:24:00,492.3333333333333,484.5,28.448054,27.996330333333333,58.25017283333333,60.103098499999994
2024-08-17 12:25:00,490.3333333333333,484.0,28.466745666666668,27.9990005,59.18273933333333,60.58998125
2024-08-17 12:26:00,496.0,487.2,28.451614499999998,27.792053199999998,60.4156495,61.954956200000005
2024-08-17 12:27:00,524.75,500.3333333333333,28.3407975,27.3510105,61.857605,62.94657383333333
2024-08-17 12:28:00,538.0,503.0,28.279381,27.025013,60.940552,62.231064
2024-08-17 12:29:00,531.25,503.0,28.1785775,27.14406333333333,60.86273175,62.58951833333333
2024-08-17 12:30:00,516.8333333333334,501.0,28.057747000000003,27.358131,60.433197,62.429809500000005
2024-08-17 12:31:00,511.2,490.0,28.037185599999997,27.719955,60.1278686,62.45575
2024-08-17 12:32:00,504.6,490.0,27.8662872,27.730637,60.1983642,62.567139
2024-08-17 12:33:00,501.25,,27.78337475,,59.17472825,
2024-08-17 12:34:00,496.25,487.3333333333333,27.559738250000002,27.1164705,57.72018425,61.566925
2024-08-17 12:35:00,492.0,483.0,27.860813,27.232628,57.403183,60.371399
2024-08-17 12:36:00,491.0,485.3333333333333,27.973633,27.546386833333333,58.532715,61.26403833333333
2024-08-17 12:37:00,500.75,489.6666666666667,28.22330475,27.732238799999998,60.2809905,62.1237182
2024-08-17 12:38:00,509.0,492.5,28.195266500000002,27.869492,60.96115125,62.72583
2024-08-17 12:39:00,517.3333333333334,495.3333333333333,28.110707666666666,27.894414,61.032613,62.879944
2024-08-17 12:40:00,,,,,,
2024-08-17 12:41:00,,,,,,
2024-08-17 12:42:00,,,,,,
2024-08-17 12:43:00,530.8,506.6,28.506622599999996,28.279647999999998,61.6482544,62.8771972
2024-08-17 12:44:00,531.2,507.0,28.647079400000003,28.527984600000003,61.3034056,62.90191660000001
